"id","name","number_of_seasons","number_of_episodes","original_language","vote_count","vote_average","overview","adult","backdrop_path","first_air_date","last_air_date","homepage","in_production","original_name","popularity","poster_path","type","status","tagline","genres","created_by","languages","networks","origin_country","spoken_languages","production_companies","production_countries","episode_run_time"
"34435","Friday Night Dinner","6","36","en","113","7.881","Two siblings share their Friday night dinners at their parents home and, somehow, something always goes wrong.","False","/hp2aU3den3JaM1NDz1VCXjNvOHw.jpg","2011-02-25","2020-05-01","http://www.channel4.com/programmes/friday-night-dinner","False","Friday Night Dinner","8.921","/aGVttwpCQ6pMXxLcOIHT82XMTCS.jpg","Scripted","Ended","","Comedy","Robert Popper","en","Channel 4","GB","English","Popper Pictures, Big Talk Productions","","30"
"70721","The Looming Tower","1","10","en","113","7.3","While Osama bin Laden and Al-Qaeda become a global threat, the rivalry between the CIA and FBI inadvertently sets the stage for the tragedy of 9/11 and the Iraq War.","False","/fajk9hp8iLF3PiFBtHr4hjLhL1y.jpg","2018-02-28","2018-04-18","https://www.hulu.com/the-looming-tower","False","The Looming Tower","9.722","/tfnHCDJISHE44lLD0H3kn0lTs64.jpg","Miniseries","Ended","","War & Politics, Drama","Dan Futterman, Lawrence Wright, Alex Gibney","ar, en","Hulu","US","العربية, English","Legendary Television, Jigsaw Productions","United States of America","50"
"61258","I Don't Trust Men Anymore","1","130","es","113","7.0","Yo no creo en los hombres (I don't trust men anymore) is a Mexican telenovela produced by Giselle González for Televisa. It is based on Yo no creo en los hombres (1991), produced in México.","False","","2014-09-01","2015-09-30","https://www.televisa.com/telenovelas/yo-no-creo-en-los-hombres/","False","Yo no creo en los hombres","54.379","/bRt4AQTdKkcTakj860SjZ62eQOc.jpg","Scripted","Ended","","Drama, Soap","Caridad Bravo Adams, Aida Guajardo","es","Las Estrellas","MX","Español","Televisa","Mexico","45"
"108298","Challenger: The Final Flight","1","4","en","113","7.08","Engineers, officials and the crew members' families provide their perspective on the 1986 Space Shuttle Challenger disaster and its aftermath.","False","/xq7Ptqf7GX9BAXamONFzOPOR6Op.jpg","2020-09-16","2020-09-16","https://www.netflix.com/title/81012137","False","Challenger: The Final Flight","7.955","/nJqCgP3vzu79mtf3i51Dv2B20Oy.jpg","Miniseries","Ended","","Documentary","Glen Zipper, Steven Leckart","en","Netflix","US","English","Bad Robot, Sutter Road Picture Company, Zipper Bros Films","United States of America","44"
"64551","Baskets","4","40","en","113","7.0","Chip Baskets wants to follow his dream of being a French clown—however, reality keeps interfering. Saddled with financial difficulties and facing an impenetrable language barrier, he moves back home to Bakersfield with high hopes. There, he is forced to confront his past while working as a rodeo clown and competing with his siblings for his mother's approval and affection.","False","/jHh3HpkESZVKi9pCMt5GFaC4uXx.jpg","2016-01-21","2019-08-22","http://www.fxnetworks.com/shows/baskets/about","False","Baskets","12.061","/kkbttiaCH1brriYAoBFVvNHHOcn.jpg","Scripted","Ended","","Comedy","Louis C.K., Zach Galifianakis, Jonathan Krisel","en","FX","US","English","FX Productions, Brillstein Entertainment Partners, 3 Arts Entertainment, Pig Newton","United States of America","23"
"3557","Walking with Dinosaurs","1","6","en","112","8.067","Combining fact and informed speculation with cutting-edge computer graphics and animatronics effects, the series set out to create the most accurate portrayal of prehistoric animals ever seen on the screen.","False","/swfZchsoOREzFOtEULFrdlAn0pL.jpg","1999-10-04","1999-11-08","http://www.bbc.co.uk/programmes/b00sy534","False","Walking with Dinosaurs","13.448","/j1hQdzQvOeZN84N8FTYTcS1YZ8S.jpg","Miniseries","Ended","","Documentary, Animation","Tim Haines","en","BBC One","GB","English","BBC, Discovery Channel, TV Asahi, France 3, Pro7","United Kingdom","29"
"87399","Sherwood","1","10","en","112","7.214","All her life, teen-hacker Robin of Sherwood thought she was an orphan. But when a mysterious Gauntlet unlocks a secret that turns her world upside down, Robin joins forces with a group of renegades who teach her the true value of love, loyalty, and sacrifice. Through the flooded storm-lashed streets of 23rd century London, to the towering citadel of the floating Upper City, Robin and her new friends battle the elements and the odds to defeat the mad Sheriff of Nottingham.","False","/gE2PVdBczwShyZWKCGBFKROtzTH.jpg","2019-03-06","2019-03-06","https://www.youtube.com/playlist?list=PLjq6DwYksrzzc2YaTAaGJ8xj6OwgYqCbM","True","Sherwood","10.207","/7Jjt7NT8a0oDopR12mCjSk6IEcG.jpg","Scripted","Returning Series","","Animation, Sci-Fi & Fantasy, Action & Adventure","Diana Manson, Megan Laughton","en","YouTube Premium","US","English","Giant Animation, Toybox","United States of America","22"
"2640","Spider-Man","1","41","ja","112","7.2","Follow the exploits of motorcycle racer turned super hero Takuya Yamashiro, as he slings and swings, battling the evil Iron Cross Army along the way. No, it's not the Spiderman most fans are used to, but it's fun, frantic and FREE.","False","/9SE5E2g5DVBN9T3EIEYPhwdsZPr.jpg","1978-05-17","1979-03-14","","False","スパイダーマン","10.36","/38AVLCBEoQKJWMyzt9jkxqeefGb.jpg","Scripted","Ended","","Action & Adventure, Sci-Fi & Fantasy","Susumu Takaku, Shozo Uehara","ja","TV Tokyo","JP","日本語","Toei Company, Marvel Entertainment","United States of America, Japan","25"
"19033","Damien","1","10","en","112","6.299","After discovering his origins, Damien Thorn must cope with life as the Anti-Christ.","False","/lxRw1nP3stI1kBvn2D17MpYND0M.jpg","2016-03-07","2016-05-09","http://aetv.com/shows/damien","False","Damien","7.192","/l6wvwTlF9hlZ6Yg5dqBYTtmzYkb.jpg","Scripted","Canceled","The Beast Rises","Drama, Sci-Fi & Fantasy","Glen Mazzara","en","A&E","US","English","20th Century Fox Television","United States of America","43"
"81829","Light as a Feather","2","26","en","112","8.17","Five teen girls deal with the supernatural fallout stemming from an innocent game of “Light as a Feather, Stiff as a Board.” When the girls start dying off in the exact way that was predicted, the survivors must figure out why they’re being targeted — and whether the evil force hunting them down is one of their own.","False","/59UYt2nD7EJNpcgK1KD74jKJ1xy.jpg","2018-10-12","2019-10-04","https://www.hulu.com/light-as-a-feather","False","Light as a Feather","28.033","/xwX3TLo5eVHKAhX8pysq4cMQgi4.jpg","Scripted","Canceled","","Drama","R. Lee Fleming Jr.","en","Hulu","US","English","AwesomenessTV, Grammnet NH Productions","United States of America","30"
"65454","Horace and Pete","1","10","en","112","7.844","The owners of a dive bar in Brooklyn, Horace and Pete, along with bar regulars share their experiences and lives with each other while drinking or working at the bar.","False","/sWXkoW0PNahpZSYWIbzcxdeBsxJ.jpg","2016-01-30","2016-04-02","https://louisck.net/show/horace-and-pete","False","Horace and Pete","11.818","/vMLW6dhKcAzTweIuxl1iL0Ogbda.jpg","Scripted","Ended","","Drama, Comedy","Louis C.K.","en","","US","English","Pig Newton","United States of America","30"
"3486","Surface","1","15","en","112","7.004","A marine biologist, an insurance salesman and a teenage boy find their lives changed when a new and often dangerous sea life species emerges, while the government tries to keep the affair under wraps.","False","/pUqejexFekrdaXLVdDKUbJm52wT.jpg","2005-09-19","2006-02-06","","False","Surface","10.772","/ipFnYr4VpVKVOzKTPPtNEVImZaE.jpg","Scripted","Canceled","","Sci-Fi & Fantasy, Drama","Josh Pate, Jonas Pate","en","NBC","US","English","Universal Television, Rock Fish Stew","United States of America","43"
"1101","My So-Called Life","1","19","en","112","7.559","The life of a 15 year-old high school student, whose angst-ridden journey through adolescence, friendship, parents, and life teaches her what it means to grow up.","False","/62th8pUo9E61MO36nngklquV7UT.jpg","1994-08-25","1995-01-26","http://abc.go.com/shows/my-so-called-life","False","My So-Called Life","29.122","/kuyxEBpuAYdfHqfzip2Y6UYRI2C.jpg","Scripted","Canceled","You know how it feels.","Drama, Comedy","Winnie Holzman","en","ABC","US","English","Bedford Falls Productions","United States of America","48"
"61920","Catastrophe","4","24","en","112","7.603","Rob Delaney and Sharon Horgan write and star in a comedy that follows an American man and an Irish woman who make a bloody mess as they struggle to fall in love in London.","False","/f4h4X5GBasNlHq8ikq2n49bvbiU.jpg","2015-01-19","2019-02-12","https://www.hellomerman.com/portfolio/catastrophe/","False","Catastrophe","14.515","/eUDUramteLE9ByHp6PtFCaeFHKi.jpg","Scripted","Ended","","Comedy","Sharon Horgan, Rob Delaney","en","Channel 4","GB","English","Merman, Avalon Television, Birdbath Productions","","24"
"57754","Once Upon a Time in Wonderland","1","13","en","112","7.0","In Victorian England, the young and beautiful Alice tells a tale of a strange new land that exists on the other side of a rabbit hole. Thinking Alice insane, her doctors aim to make her forget everything. While Alice is ready to put it all behind her, she knows this world is real. In the nick of time, the Knave of Hearts and the White Rabbit save her from a doomed fate. Together, the trio tumble down the rabbit hole to Wonderland, where nothing is impossible.","False","/5yVwv7q2jRwPD3zrvNkITBl1zmf.jpg","2013-10-10","2014-04-03","http://abc.go.com/shows/once-upon-a-time-in-wonderland","False","Once Upon a Time in Wonderland","19.377","/p0Tq3A9CzvzjGWR3L7xBuqIAoJT.jpg","Scripted","Canceled","","Sci-Fi & Fantasy, Drama","Edward Kitsis, Adam Horowitz","en","ABC","US","English","ABC Studios","","45"
"3534","Space: Above and Beyond","1","23","en","112","7.2","Set in the years 2063–2064, the show focuses on the ""Wildcards"", members of the United States Marine Corps Space Aviator Cavalry, 58th Squadron. They are stationed on the space carrier USS Saratoga, and act as infantry and pilots of SA-43 Endo/Exo-Atmospheric Attack Jet fighters.","False","/oEBnStKAmxwB2kJxeCSKzmC26WY.jpg","1995-09-24","1996-06-02","","False","Space: Above and Beyond","49.255","/bybuA80TNiuDFrxS8Pxlpi2APls.jpg","Scripted","Canceled","","Sci-Fi & Fantasy, Action & Adventure, Drama","James Wong, Glen Morgan","en","FOX","US","English","","","45"
"96005","Riot Police","1","6","es","112","7.491","A fictionalised look into the human tragedy of riot police and police brutality in Spain.","False","/zGIsInshYVAcXsqOlvktGZxon9c.jpg","2020-10-16","2020-10-16","https://antidisturbios.movistarplus.es/","False","Antidisturbios","8.419","/nJyARtlOZfwONBoCGLhxtpunwYL.jpg","Miniseries","Ended","","Drama, Crime","Rodrigo Sorogoyen, Isabel Peña","es","#0","ES","Español","Movistar+, Caballo Films","Spain","52"
"67490","Despertar Contigo","1","121","es","112","6.991","Destiny brings two youngsters together in the middle of a flower show whose love story begins as soon as they meet. Maia and Pablo come from different social classes: Maia is Othón’s daughter, one of the most important entrepreneurs in the flower growing industry, while Pablo belongs to the bodyguard squad escorting Antonia, Othón’s biggest opponent… two people holding a lot of grudge. Antonia and Othón met at a young age and they don’t miss any chance to hurt each other, so when the confusing encounter between Maia and Pablo takes place, Antonia uses that ‘holy gift’ to fool the girl by telling her Pablo is one of the most important flower-growers in the country... a lie that is not intended to hurt Maia, to whom is irrelevant whether Pablo has money or not, but Othón instead, a nouveau riche with no class who wants his daughter to marry a wealthy man and would be ov","False","/a3kDqmuCDMsdc51hUhWygwL4zaU.jpg","2016-08-08","2017-01-23","http://www.lasestrellas.tv/telenovelas/amo-despertar-contigo/","False","Despertar Contigo","65.534","/j5Ay9IrwxrrLPuNY2ko97kx5SBF.jpg","Scripted","Ended","","Comedy, Drama, Mystery","Pedro Damián","en, es","Las Estrellas, Univision","MX","English, Español","Televisa","Mexico","45"
"20450","Witchblade","1","24","ja","112","8.1","Masane Amaha and her daughter Rihoko are on the run from a government child welfare agency that wants to take Rihoko away from her mother. They are caught and Rihoko is taken away. Meanwhile, Masane is attacked by an advanced weapon that can disguise itself as a human being. When faced with the danger, a strange light emits from her wrist and she transforms into a powerful being. She becomes involved in a power struggle between powerful organizations, with her at the center of their attention because she holds the greatest power of them all, the legendary Witchblade.","False","/8HdvpqTBhSaU9Kil2O7i34U1XLn.jpg","2006-04-05","2006-09-20","http://www.gonzo.co.jp/archives/witchblade/","False","ウィッチブレイド","8.477","/1IQVeZqeEZSfgPVOafc4ld0kgOX.jpg","Scripted","Ended","","Animation, Drama, Comedy, Sci-Fi & Fantasy, Action & Adventure, Mystery","","ja","ANIMAX, TBS","JP","日本語","GONZO","Japan","23"
"14188","The Angry Video Game Nerd","17","237","en","112","7.5","The Angry Video Game Nerd is an adult web television series of comedic retrogaming video reviews created by and starring James Rolfe. The show's format revolves around his commentary and review of older, but unsuccessful video games which are deemed to be of particularly low-quality, unfair difficulty or poor design.

The series began as a feature on YouTube and later became a program on ScrewAttack Entertainment before moving to GameTrailers exclusively. The show was renamed The Angry Video Game Nerd to prevent any trademark issues with Nintendo and due to the fact he started reviewing games from non-Nintendo consoles such as those made by Atari and Sega.

Rolfe's character, ""The Nerd"" is a short-tempered and foul-mouthed video game fanatic. He derives comic appeal from excessive and inventive use of anger, profanity, and habitual consumption of alcohol while reviewing video games.","False","/dQBRB0DyDbiMzXsifUX60N4J1xz.jpg","2004-05-25","2023-08-24","https://cinemassacre.com/category/angry-video-game-nerd/","True","The Angry Video Game Nerd","45.744","/ooVBPGUi2LQqHXJhqYj4eLJFrU6.jpg","Video","Returning Series","","Comedy, Documentary","James D. Rolfe","en","YouTube","US","English","Cinemassacre, GameTrailers.com, ScrewAttack","United States of America","0"
